code,chinese_name,latin_name,plant,part,role,filename,width_px,height_px,format,status,formal_hd_asset,sha256,source_title,source_page,source_width,source_height,author,license,license_url,source_query
BC.033,杜仲,Eucommiae Cortex,Eucommia ulmoides,干燥树皮,hero,bc033-duzhong-hero-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,0adbce87411bc8576f5bb6f31c0f74d151a236d570b10bc299274aeb848b41e8,File:Eucommia bark slices.jpg,https://commons.wikimedia.org/wiki/File:Eucommia_bark_slices.jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Eucommia ulmoides bark
BC.033,杜仲,Eucommiae Cortex,Eucommia ulmoides,干燥树皮,specimen,bc033-duzhong-specimen-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,14ed7c378962e7de92323977bb18fafca86d97330b22c52009c5b00b6ec84a7f,File:Eucommia ulmoides slices.jpg,https://commons.wikimedia.org/wiki/File:Eucommia_ulmoides_slices.jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Eucommia ulmoides
BC.033,杜仲,Eucommiae Cortex,Eucommia ulmoides,干燥树皮,detail-01,bc033-duzhong-detail-01-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,5874292b7d4e340c3185a35aefb1ed72a10d29cffa5137006e611524f335615f,File:Eucommia ulmoides Eukomia wiązolistna 2019-09-15 01.jpg,https://commons.wikimedia.org/wiki/File:Eucommia_ulmoides_Eukomia_wi%C4%85zolistna_2019-09-15_01.jpg,2433,3243,"Agnieszka Kwiecień, Nova",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Eucommia ulmoides bark
BC.033,杜仲,Eucommiae Cortex,Eucommia ulmoides,干燥树皮,detail-02,bc033-duzhong-detail-02-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,2243cab195e71c1cc02aa7187eb84ba95d384afca2e3c3c604fa6b1e20b3e029,File:Eucommia bark slices.jpg,https://commons.wikimedia.org/wiki/File:Eucommia_bark_slices.jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Eucommia ulmoides bark
BC.033,杜仲,Eucommiae Cortex,Eucommia ulmoides,干燥树皮,detail-03,bc033-duzhong-detail-03-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,551d2efc593c09a0488f7471770df927ce801172376a7fd2a675c28d7a149a07,File:Eucommia ulmoides slices.jpg,https://commons.wikimedia.org/wiki/File:Eucommia_ulmoides_slices.jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Eucommia ulmoides
BC.033,杜仲,Eucommiae Cortex,Eucommia ulmoides,干燥树皮,detail-04,bc033-duzhong-detail-04-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,6f32a5450d112cbc7fd2309321eda61ce8e8ce796d9a12cb014e2c81ffd3c04d,File:Eucommia ulmoides Eukomia wiązolistna 2019-09-15 01.jpg,https://commons.wikimedia.org/wiki/File:Eucommia_ulmoides_Eukomia_wi%C4%85zolistna_2019-09-15_01.jpg,2433,3243,"Agnieszka Kwiecień, Nova",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Eucommia ulmoides bark
BC.033,杜仲,Eucommiae Cortex,Eucommia ulmoides,干燥树皮,detail-05,bc033-duzhong-detail-05-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,ed9b901233ca53eea98b0a03412db89053ba7949f927d5f741a0cb1d462f3445,File:Eucommia bark slices.jpg,https://commons.wikimedia.org/wiki/File:Eucommia_bark_slices.jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Eucommia ulmoides bark
BC.034,木香,Aucklandiae Radix,Aucklandia costus / Saussurea costus,干燥根,hero,bc034-muxiang-hero-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,a7a79319c531fdf159552ec8bfdc0a062487f47ae5b04bc48079b218961df8f0,File:Saussurea costus fresh dried roots with strong aroma.jpg,https://commons.wikimedia.org/wiki/File:Saussurea_costus_fresh_dried_roots_with_strong_aroma.jpg,576,1280,Plantagenet,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Aucklandia costus
BC.034,木香,Aucklandiae Radix,Aucklandia costus / Saussurea costus,干燥根,specimen,bc034-muxiang-specimen-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,f425e06694fe922c2f7c79297d5238259fede6992b60c04a149a92c8986ab660,File:Saussurea costus fresh dry roots.jpg,https://commons.wikimedia.org/wiki/File:Saussurea_costus_fresh_dry_roots.jpg,746,1280,Plantagenet,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Aucklandia costus
BC.034,木香,Aucklandiae Radix,Aucklandia costus / Saussurea costus,干燥根,detail-01,bc034-muxiang-detail-01-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,b67f1de987562827590574a18dcd927956e1df60c1c9b77a6a9b99a50241035a,"File:Внешний вид семян костуса (кыст аль хинди), Saussurea costus.jpg","https://commons.wikimedia.org/wiki/File:%D0%92%D0%BD%D0%B5%D1%88%D0%BD%D0%B8%D0%B9_%D0%B2%D0%B8%D0%B4_%D1%81%D0%B5%D0%BC%D1%8F%D0%BD_%D0%BA%D0%BE%D1%81%D1%82%D1%83%D1%81%D0%B0_(%D0%BA%D1%8B%D1%81%D1%82_%D0%B0%D0%BB%D1%8C_%D1%85%D0%B8%D0%BD%D0%B4%D0%B8),_Saussurea_costus.jpg",2792,1794,Plantagenet,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Aucklandia costus
BC.034,木香,Aucklandiae Radix,Aucklandia costus / Saussurea costus,干燥根,detail-02,bc034-muxiang-detail-02-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,b102e099631f6cbb068b3724f603536c8ef64e8b617ed331f98db7b04080adc4,File:Saussurea costus fresh dried roots with strong aroma.jpg,https://commons.wikimedia.org/wiki/File:Saussurea_costus_fresh_dried_roots_with_strong_aroma.jpg,576,1280,Plantagenet,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Aucklandia costus
BC.034,木香,Aucklandiae Radix,Aucklandia costus / Saussurea costus,干燥根,detail-03,bc034-muxiang-detail-03-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,e75ce9f97ab86a10527cb1f77815e4609a0134291bb03fcdc1c719f9bc2ed678,File:Saussurea costus fresh dry roots.jpg,https://commons.wikimedia.org/wiki/File:Saussurea_costus_fresh_dry_roots.jpg,746,1280,Plantagenet,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Aucklandia costus
BC.034,木香,Aucklandiae Radix,Aucklandia costus / Saussurea costus,干燥根,detail-04,bc034-muxiang-detail-04-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,1897236919b60559a6f244e43fba95e625737963c6e5a335f3f0e5c11229d3d1,"File:Внешний вид семян костуса (кыст аль хинди), Saussurea costus.jpg","https://commons.wikimedia.org/wiki/File:%D0%92%D0%BD%D0%B5%D1%88%D0%BD%D0%B8%D0%B9_%D0%B2%D0%B8%D0%B4_%D1%81%D0%B5%D0%BC%D1%8F%D0%BD_%D0%BA%D0%BE%D1%81%D1%82%D1%83%D1%81%D0%B0_(%D0%BA%D1%8B%D1%81%D1%82_%D0%B0%D0%BB%D1%8C_%D1%85%D0%B8%D0%BD%D0%B4%D0%B8),_Saussurea_costus.jpg",2792,1794,Plantagenet,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Aucklandia costus
BC.034,木香,Aucklandiae Radix,Aucklandia costus / Saussurea costus,干燥根,detail-05,bc034-muxiang-detail-05-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,6fcae6a2035bfa65cb557f92844950c943d64d9eab2fea54de5d97725622e7b1,File:Saussurea costus fresh dried roots with strong aroma.jpg,https://commons.wikimedia.org/wiki/File:Saussurea_costus_fresh_dried_roots_with_strong_aroma.jpg,576,1280,Plantagenet,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Aucklandia costus
BC.035,鸡血藤,Spatholobi Caulis,Spatholobus suberectus,干燥藤茎,hero,bc035-jixueteng-hero-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,1ef38ce7d99a67eb1761dd8a31d2bbca1375ad769af5f7ec276557f461f72f95,File:Spatholobus stem slices.jpg,https://commons.wikimedia.org/wiki/File:Spatholobus_stem_slices.jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,manual exact title
BC.035,鸡血藤,Spatholobi Caulis,Spatholobus suberectus,干燥藤茎,specimen,bc035-jixueteng-specimen-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,6f29caf77615e564b73ee4bae2b9eec2e589d8142570e3dcf822a0a9f2a93c68,File:Spatholobus stem slices.jpg,https://commons.wikimedia.org/wiki/File:Spatholobus_stem_slices.jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,manual exact title
BC.035,鸡血藤,Spatholobi Caulis,Spatholobus suberectus,干燥藤茎,detail-01,bc035-jixueteng-detail-01-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,a03a636035962e02eabfb0224a9ffb5c6f9180adc4c09900310759e7131bf3fd,File:Spatholobus stem slices.jpg,https://commons.wikimedia.org/wiki/File:Spatholobus_stem_slices.jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,manual exact title
BC.035,鸡血藤,Spatholobi Caulis,Spatholobus suberectus,干燥藤茎,detail-02,bc035-jixueteng-detail-02-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,322a307e45cc501c15a2042f4adf4cb11658be58f9b3d3cfe3451a3cba337a55,File:Spatholobus stem slices.jpg,https://commons.wikimedia.org/wiki/File:Spatholobus_stem_slices.jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,manual exact title
BC.035,鸡血藤,Spatholobi Caulis,Spatholobus suberectus,干燥藤茎,detail-03,bc035-jixueteng-detail-03-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,346768b2aa217041b68521bbb80dbc924ed5e8dd4fad588beb3f1bad6e7b6762,File:Spatholobus stem slices.jpg,https://commons.wikimedia.org/wiki/File:Spatholobus_stem_slices.jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,manual exact title
BC.035,鸡血藤,Spatholobi Caulis,Spatholobus suberectus,干燥藤茎,detail-04,bc035-jixueteng-detail-04-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,943362ce2929896973216b1466a6dfabff1ed995d40520f12c693e7b070de53e,File:Spatholobus stem slices.jpg,https://commons.wikimedia.org/wiki/File:Spatholobus_stem_slices.jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,manual exact title
BC.035,鸡血藤,Spatholobi Caulis,Spatholobus suberectus,干燥藤茎,detail-05,bc035-jixueteng-detail-05-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,f5eb58421f1d9b64d1ca12ff76a7136b35799ee4a5fcdaef9ed4b7cbe3de2ac4,File:Spatholobus stem slices.jpg,https://commons.wikimedia.org/wiki/File:Spatholobus_stem_slices.jpg,3000,3000,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,manual exact title
BC.036,苏木,Sappan Lignum,Biancaea sappan / Caesalpinia sappan,干燥心材,hero,bc036-sumu-hero-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,2daea682649a4c23cff2aa46b7e5fb25246fc244ba9a816127a4e20a1820da64,"File:Ceasalpinia sappan - Sappan Wood - കുചന്ദനം, പതിമുഖം, ചപ്പങ്ങം 01.jpg","https://commons.wikimedia.org/wiki/File:Ceasalpinia_sappan_-_Sappan_Wood_-_%E0%B4%95%E0%B5%81%E0%B4%9A%E0%B4%A8%E0%B5%8D%E0%B4%A6%E0%B4%A8%E0%B4%82,_%E0%B4%AA%E0%B4%A4%E0%B4%BF%E0%B4%AE%E0%B5%81%E0%B4%96%E0%B4%82,_%E0%B4%9A%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B4%99%E0%B5%8D%E0%B4%99%E0%B4%82_01.jpg",2736,3648,Shijan Kaakkara,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Biancaea sappan heartwood
BC.036,苏木,Sappan Lignum,Biancaea sappan / Caesalpinia sappan,干燥心材,specimen,bc036-sumu-specimen-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,8d5ee99ff27ad930fa70e412265f9a4b8b9f89aa7d611141103b0cb6dcb4ba0b,"File:Ceasalpinia sappan - Sappan Wood - കുചന്ദനം, പതിമുഖം, ചപ്പങ്ങം 02.jpg","https://commons.wikimedia.org/wiki/File:Ceasalpinia_sappan_-_Sappan_Wood_-_%E0%B4%95%E0%B5%81%E0%B4%9A%E0%B4%A8%E0%B5%8D%E0%B4%A6%E0%B4%A8%E0%B4%82,_%E0%B4%AA%E0%B4%A4%E0%B4%BF%E0%B4%AE%E0%B5%81%E0%B4%96%E0%B4%82,_%E0%B4%9A%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B4%99%E0%B5%8D%E0%B4%99%E0%B4%82_02.jpg",2736,3648,Shijan Kaakkara,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Biancaea sappan heartwood
BC.036,苏木,Sappan Lignum,Biancaea sappan / Caesalpinia sappan,干燥心材,detail-01,bc036-sumu-detail-01-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,8c4417386c19e581ef833e8c0e08f946be7a0d88cf2df0d83a4698d7182d4c90,File:Kayu Secang 2.jpg,https://commons.wikimedia.org/wiki/File:Kayu_Secang_2.jpg,3000,2000,Herusutimbul,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Biancaea sappan heartwood
BC.036,苏木,Sappan Lignum,Biancaea sappan / Caesalpinia sappan,干燥心材,detail-02,bc036-sumu-detail-02-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,2960be56e8600308043c8b25323d06ab46fe9e38ad64143b5c164384bde053fe,"File:Ceasalpinia sappan - Sappan Wood - കുചന്ദനം, പതിമുഖം, ചപ്പങ്ങം 01.jpg","https://commons.wikimedia.org/wiki/File:Ceasalpinia_sappan_-_Sappan_Wood_-_%E0%B4%95%E0%B5%81%E0%B4%9A%E0%B4%A8%E0%B5%8D%E0%B4%A6%E0%B4%A8%E0%B4%82,_%E0%B4%AA%E0%B4%A4%E0%B4%BF%E0%B4%AE%E0%B5%81%E0%B4%96%E0%B4%82,_%E0%B4%9A%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B4%99%E0%B5%8D%E0%B4%99%E0%B4%82_01.jpg",2736,3648,Shijan Kaakkara,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Biancaea sappan heartwood
BC.036,苏木,Sappan Lignum,Biancaea sappan / Caesalpinia sappan,干燥心材,detail-03,bc036-sumu-detail-03-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,0268618eb3199f62f6ef678e0f9d04daab178eb4da5a5c2574c16d0983f91216,"File:Ceasalpinia sappan - Sappan Wood - കുചന്ദനം, പതിമുഖം, ചപ്പങ്ങം 02.jpg","https://commons.wikimedia.org/wiki/File:Ceasalpinia_sappan_-_Sappan_Wood_-_%E0%B4%95%E0%B5%81%E0%B4%9A%E0%B4%A8%E0%B5%8D%E0%B4%A6%E0%B4%A8%E0%B4%82,_%E0%B4%AA%E0%B4%A4%E0%B4%BF%E0%B4%AE%E0%B5%81%E0%B4%96%E0%B4%82,_%E0%B4%9A%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B4%99%E0%B5%8D%E0%B4%99%E0%B4%82_02.jpg",2736,3648,Shijan Kaakkara,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Biancaea sappan heartwood
BC.036,苏木,Sappan Lignum,Biancaea sappan / Caesalpinia sappan,干燥心材,detail-04,bc036-sumu-detail-04-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,81ad220088f8e64a34a86593a4c3b6bbcc12ed3a5f4c78819fbda3fd66715438,File:Kayu Secang 2.jpg,https://commons.wikimedia.org/wiki/File:Kayu_Secang_2.jpg,3000,2000,Herusutimbul,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Biancaea sappan heartwood
BC.036,苏木,Sappan Lignum,Biancaea sappan / Caesalpinia sappan,干燥心材,detail-05,bc036-sumu-detail-05-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,612cc0b51c2dcdc71464d1588f9a2d5bcbe68f7ff7a5efc5d987b3377c247aa5,"File:Ceasalpinia sappan - Sappan Wood - കുചന്ദനം, പതിമുഖം, ചപ്പങ്ങം 01.jpg","https://commons.wikimedia.org/wiki/File:Ceasalpinia_sappan_-_Sappan_Wood_-_%E0%B4%95%E0%B5%81%E0%B4%9A%E0%B4%A8%E0%B5%8D%E0%B4%A6%E0%B4%A8%E0%B4%82,_%E0%B4%AA%E0%B4%A4%E0%B4%BF%E0%B4%AE%E0%B5%81%E0%B4%96%E0%B4%82,_%E0%B4%9A%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B4%99%E0%B5%8D%E0%B4%99%E0%B4%82_01.jpg",2736,3648,Shijan Kaakkara,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Biancaea sappan heartwood
BC.037,栀子,Gardeniae Fructus,Gardenia jasminoides,干燥成熟果实,hero,bc037-zhizi-hero-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,11a2a65c51a52be81d641afb7cdc5c43357a1395ac50a4cbc4aaf1e2518c0e7a,File:Dried gardenia seeds.jpg,https://commons.wikimedia.org/wiki/File:Dried_gardenia_seeds.jpg,2448,2448,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Gardenia jasminoides
BC.037,栀子,Gardeniae Fructus,Gardenia jasminoides,干燥成熟果实,specimen,bc037-zhizi-specimen-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,c9a4ab04230f8d8c36b1de16b9e5ee2d36d18312c6ed79ce1071531c33e496b6,File:Gardenia jasminoides fruit.jpg,https://commons.wikimedia.org/wiki/File:Gardenia_jasminoides_fruit.jpg,1920,1421,Alpsdake,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Gardenia jasminoides fruit
BC.037,栀子,Gardeniae Fructus,Gardenia jasminoides,干燥成熟果实,detail-01,bc037-zhizi-detail-01-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,87099c420f96be9400f85386b31b97859d90424d6c60b6ec0790930ad1c68602,File:コクチナシ(小梔子)(Gardenia jasminoides Ellis var. radicans Makino)-実02 (5844531141).jpg,https://commons.wikimedia.org/wiki/File:%E3%82%B3%E3%82%AF%E3%83%81%E3%83%8A%E3%82%B7(%E5%B0%8F%E6%A2%94%E5%AD%90)(Gardenia_jasminoides_Ellis_var._radicans_Makino)-%E5%AE%9F02_(5844531141).jpg,2736,3648,yamatsu,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Gardenia jasminoides fruit
BC.037,栀子,Gardeniae Fructus,Gardenia jasminoides,干燥成熟果实,detail-02,bc037-zhizi-detail-02-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,3f18a12eefbd64c38b930289ff7fac5b3121049e49b74bb9dd7362a8280a8d52,File:Dried gardenia seeds.jpg,https://commons.wikimedia.org/wiki/File:Dried_gardenia_seeds.jpg,2448,2448,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Gardenia jasminoides
BC.037,栀子,Gardeniae Fructus,Gardenia jasminoides,干燥成熟果实,detail-03,bc037-zhizi-detail-03-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,a52769f6ecbb0e89a27962e2a1908c158ed05fd20ef5a75e3f54f6f0fb160e02,File:Gardenia jasminoides fruit.jpg,https://commons.wikimedia.org/wiki/File:Gardenia_jasminoides_fruit.jpg,1920,1421,Alpsdake,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Gardenia jasminoides fruit
BC.037,栀子,Gardeniae Fructus,Gardenia jasminoides,干燥成熟果实,detail-04,bc037-zhizi-detail-04-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,8f95c0027ee5bd2c5510de0c74ed5f817ebe79d41825b5fe4a02e2f07d24a82b,File:コクチナシ(小梔子)(Gardenia jasminoides Ellis var. radicans Makino)-実02 (5844531141).jpg,https://commons.wikimedia.org/wiki/File:%E3%82%B3%E3%82%AF%E3%83%81%E3%83%8A%E3%82%B7(%E5%B0%8F%E6%A2%94%E5%AD%90)(Gardenia_jasminoides_Ellis_var._radicans_Makino)-%E5%AE%9F02_(5844531141).jpg,2736,3648,yamatsu,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Gardenia jasminoides fruit
BC.037,栀子,Gardeniae Fructus,Gardenia jasminoides,干燥成熟果实,detail-05,bc037-zhizi-detail-05-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,3e54a5aeba25c245f5cc7d273a37e2288fe8b3430c91b468fee4d3b29f2aaaf8,File:Dried gardenia seeds.jpg,https://commons.wikimedia.org/wiki/File:Dried_gardenia_seeds.jpg,2448,2448,Fumikas Sagisavas,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Gardenia jasminoides
BC.038,枳实,Aurantii Fructus Immaturus,Citrus aurantium,干燥幼果,hero,bc038-zhishi-hero-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,43c7aa017b279862541bb4cff2b046b16a652a68f15712b04498a18928540071,File:Citrus-aurantium-fruit.JPG,https://commons.wikimedia.org/wiki/File:Citrus-aurantium-fruit.JPG,1355,900,Sten Porse,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,manual exact title
BC.038,枳实,Aurantii Fructus Immaturus,Citrus aurantium,干燥幼果,specimen,bc038-zhishi-specimen-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,cc8ef40a401ce2fe7aed19d16ecb7550fd4deb886fa1d3e70e325121fefd2f4e,File:Citrus × aurantium - fruits cut.jpg,https://commons.wikimedia.org/wiki/File:Citrus_%C3%97_aurantium_-_fruits_cut.jpg,1020,569,Genet ( Diskussion ). Original uploader was Genet at German Wikipedia,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,manual exact title
BC.038,枳实,Aurantii Fructus Immaturus,Citrus aurantium,干燥幼果,detail-01,bc038-zhishi-detail-01-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,2534a7ade1ceb78d66121422559c3ba1b9df3f85be8a2edbda06a3e972ce99f6,File:Citrus aurantium.jpg,https://commons.wikimedia.org/wiki/File:Citrus_aurantium.jpg,2580,1720,A. Barra,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,manual exact title
BC.038,枳实,Aurantii Fructus Immaturus,Citrus aurantium,干燥幼果,detail-02,bc038-zhishi-detail-02-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,42724bd51b79ae9a83cae8c2913ab26993153ec6c2dcfbc4570e48288a8ec30a,File:Citrus-aurantium-fruit.JPG,https://commons.wikimedia.org/wiki/File:Citrus-aurantium-fruit.JPG,1355,900,Sten Porse,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,manual exact title
BC.038,枳实,Aurantii Fructus Immaturus,Citrus aurantium,干燥幼果,detail-03,bc038-zhishi-detail-03-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,d26db23780d39f869d18d2926a686211e4a7b1b2616c06928907f5edf025b7db,File:Citrus × aurantium - fruits cut.jpg,https://commons.wikimedia.org/wiki/File:Citrus_%C3%97_aurantium_-_fruits_cut.jpg,1020,569,Genet ( Diskussion ). Original uploader was Genet at German Wikipedia,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,manual exact title
BC.038,枳实,Aurantii Fructus Immaturus,Citrus aurantium,干燥幼果,detail-04,bc038-zhishi-detail-04-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,26fb8c9b345a896ad2c38eb60018cf08e2e80645a4c693b842204b663269b3c7,File:Citrus aurantium.jpg,https://commons.wikimedia.org/wiki/File:Citrus_aurantium.jpg,2580,1720,A. Barra,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,manual exact title
BC.038,枳实,Aurantii Fructus Immaturus,Citrus aurantium,干燥幼果,detail-05,bc038-zhishi-detail-05-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,fde36b4eaf36a992cade58580c4add062dbb96f1e2d01362386b74488770fd88,File:Citrus-aurantium-fruit.JPG,https://commons.wikimedia.org/wiki/File:Citrus-aurantium-fruit.JPG,1355,900,Sten Porse,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,manual exact title
BC.039,佛手,Citri Sarcodactylis Fructus,Citrus medica var. sarcodactylis,干燥果实,hero,bc039-foshou-hero-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,2a3b0f41462a93971816a6f9c2a887775fe486563b6f244ecb3fedb6862b2df7,File:20260317 Citrus medica var. sarcodactylis.jpg,https://commons.wikimedia.org/wiki/File:20260317_Citrus_medica_var._sarcodactylis.jpg,3078,4617,Flocci Nivis,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Citrus medica sarcodactylis fruit
BC.039,佛手,Citri Sarcodactylis Fructus,Citrus medica var. sarcodactylis,干燥果实,specimen,bc039-foshou-specimen-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,c8a9abb869add59b61530358117880c9e03fbce139c3f4ac1e1cf49738c55b93,File:Starr-151228-3332-Citrus medica var sarcodactylus-ripe fruit-Hawea Pl Olinda-Maui (26259505686).jpg,https://commons.wikimedia.org/wiki/File:Starr-151228-3332-Citrus_medica_var_sarcodactylus-ripe_fruit-Hawea_Pl_Olinda-Maui_(26259505686).jpg,3456,4608,Forest and Kim Starr,CC BY 3.0 us,https://creativecommons.org/licenses/by/3.0/us/deed.en,Buddha hand citron
BC.039,佛手,Citri Sarcodactylis Fructus,Citrus medica var. sarcodactylis,干燥果实,detail-01,bc039-foshou-detail-01-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,e354501f8c9919fcb7e30e923a0f1d841f7006eec62aa021afa7f59ed9e4e606,File:Starr-161031-0002-Citrus medica var sarcodactylus-fruit-Hawea Pl Olinda-Maui (31243024585).jpg,https://commons.wikimedia.org/wiki/File:Starr-161031-0002-Citrus_medica_var_sarcodactylus-fruit-Hawea_Pl_Olinda-Maui_(31243024585).jpg,4608,3456,Forest and Kim Starr,CC BY 3.0 us,https://creativecommons.org/licenses/by/3.0/us/deed.en,Buddha hand citron
BC.039,佛手,Citri Sarcodactylis Fructus,Citrus medica var. sarcodactylis,干燥果实,detail-02,bc039-foshou-detail-02-v1.webp,1122,1402,WEBP,formal_hd_asset,yes,d53c0a7ca09a6c34c4f611c0b91fdb4b3a921b6ee14fa98e343ad668201bd405,File:20260317 Citrus medica var. sarcodactylis.jpg,https://commons.wikimedia.org/wiki/File:20260317_Citrus_medica_var._sarcodactylis.jpg,3078,4617,Flocci Nivis,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Citrus medica sarcodactylis fruit
